Time	[0:22]	[0:23]	[0:24]	[0:25]	[0:26]	[12:1]	[12:2]	[12:3]	[12:4]	[12:6]	[12:7]	[12:8]	[12:9]	[12:10]	[12:11]	[13:0]	[13:2]	[13:4]	[13:6]	[14:21]	[14:22]	[14:23]	[14:24]	[14:25]	[35:12]	[36:12]	[37:12]	[38:12]	[39:12]
time	Std1LinSpdRef	Std2LinSpdRef	Std3LinSpdRef	Std4LinSpdRef	Std5LinSpdRef	InterStd12TenRef	InterStd23TenRef	InterStd34TenRef	InterStd45TenRef	InterStd01TenActFlt	InterStd12TenActFlt	InterStd23TenActFlt	InterStd34TenActFlt	InterStd45TenActFlt	InterStd5TenrTenActFlt	X0.ThkAct	X1.ThkAct	X4.ThkAct	X5A.ThkAct	Std1ThkRef	Std2ThkRef	Std3ThkRef	Std4ThkRef	Std5ThkRef	1#HgcSrgActOS	2#HgcSrgActOS	3#HgcSrgActOS	4#HgcSrgActOS	5#HgcSrgActOS	
12.766	152.47	243.819	374.141	621.889	938.099	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254394	1.505	0.934	0.607	0.37	0.252	1.78099	0.824005	0.718613	1.2748	2.95343
12.768	152.47	243.819	374.141	621.889	938.099	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824005	0.718979	1.27361	2.95406
12.77	152.47	243.819	374.141	621.889	938.099	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824005	0.718979	1.27361	2.95406
12.772	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824005	0.718979	1.27361	2.95406
12.774	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824005	0.718979	1.27361	2.95406
12.776	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824402	0.719635	1.27303	2.95425
12.778	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824402	0.719635	1.27303	2.95425
12.78	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824402	0.719635	1.27303	2.95425
12.782	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824402	0.719635	1.27303	2.95425
12.784	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.1132	18.1647	12.1591	8.16695	5.12612	1.50385	2.17945	1.50213	0.370612	0.254412	1.505	0.934	0.607	0.37	0.252	1.78099	0.824402	0.719635	1.27303	2.95425
12.786	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17701	1.49969	0.370612	0.254344	1.505	0.934	0.607	0.37	0.252	1.78099	0.824921	0.719971	1.27254	2.95299
12.788	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17701	1.49969	0.370612	0.254344	1.505	0.934	0.607	0.37	0.252	1.78099	0.824921	0.719971	1.27254	2.95299
12.79	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17701	1.49969	0.370612	0.254344	1.505	0.934	0.607	0.37	0.252	1.78099	0.824921	0.719971	1.27254	2.95299
12.792	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17701	1.49969	0.370612	0.254344	1.505	0.934	0.607	0.37	0.252	1.78099	0.824921	0.719971	1.27254	2.95299
12.794	152.852	244.481	375.156	623.576	937.699	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254239	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.719086	1.27289	2.95158
12.796	152.863	244.585	375.316	623.842	937.299	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254239	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.719086	1.27289	2.95158
12.798	152.863	244.585	375.316	623.842	937.299	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254239	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.719086	1.27289	2.95158
12.8	152.863	244.585	375.316	623.842	937.299	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254239	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.719086	1.27289	2.95158
12.802	152.863	244.585	375.316	623.842	937.299	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254239	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.719086	1.27289	2.95158
12.804	152.863	244.585	375.316	623.842	937.299	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254067	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.718369	1.27293	2.95115
12.806	152.863	244.585	375.316	623.842	937.299	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254067	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.718369	1.27293	2.95115
12.808	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254067	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.718369	1.27293	2.95115
12.81	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.254067	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.718369	1.27293	2.95115
12.812	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.253948	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.717422	1.2723	2.95189
12.814	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.253948	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.717422	1.2723	2.95189
12.816	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.253948	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.717422	1.2723	2.95189
12.818	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.253948	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.717422	1.2723	2.95189
12.82	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	11.0285	18.1401	12.1577	8.14956	5.1211	1.50218	2.17945	1.49969	0.373062	0.253948	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.717422	1.2723	2.95189
12.822	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.253925	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.716095	1.27119	2.95316
12.824	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.253925	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.716095	1.27119	2.95316
12.826	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.253925	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.716095	1.27119	2.95316
12.828	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.253925	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.716095	1.27119	2.95316
12.83	152.71	244.468	375.136	623.543	936.899	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.253925	1.505	0.934	0.607	0.37	0.252	1.78099	0.824997	0.716095	1.27119	2.95316
12.832	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.370612	0.253991	1.505	0.934	0.607	0.37	0.252	1.78099	0.824081	0.71524	1.27018	2.95325
12.834	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.370612	0.253991	1.505	0.934	0.607	0.37	0.252	1.78099	0.824081	0.71524	1.27018	2.95325
12.836	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.370612	0.253991	1.505	0.934	0.607	0.37	0.252	1.78099	0.824081	0.71524	1.27018	2.95325
12.838	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.370612	0.253991	1.505	0.934	0.607	0.37	0.252	1.78099	0.824081	0.71524	1.27018	2.95325
12.84	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.254039	1.505	0.934	0.607	0.37	0.252	1.78099	0.82402	0.714264	1.26958	2.95445
12.842	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.254039	1.505	0.934	0.607	0.37	0.252	1.78099	0.82402	0.714264	1.26958	2.95445
12.844	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.254039	1.505	0.934	0.607	0.37	0.252	1.78099	0.82402	0.714264	1.26958	2.95445
12.846	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.254039	1.505	0.934	0.607	0.37	0.252	1.78099	0.82402	0.714264	1.26958	2.95445
12.848	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.373062	0.254039	1.505	0.934	0.607	0.37	0.252	1.78099	0.82402	0.714264	1.26958	2.95445
12.85	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.370612	0.2541	1.505	0.934	0.607	0.37	0.252	1.78035	0.824005	0.711838	1.26986	2.95672
12.852	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.370612	0.2541	1.505	0.934	0.607	0.37	0.252	1.78035	0.824005	0.711838	1.26986	2.95672
12.854	152.029	243.559	373.741	621.225	936.099	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.370612	0.2541	1.505	0.934	0.607	0.37	0.252	1.78035	0.824005	0.711838	1.26986	2.95672
12.856	151.885	243.45	373.575	620.948	935.699	17.832	11.762	7.928	4.94	10.9498	18.0968	12.1368	8.1567	5.13013	1.4933	2.17945	1.49969	0.370612	0.2541	1.505	0.934	0.607	0.37	0.252	1.78035	0.824005	0.711838	1.26986	2.95672
12.858	151.885	243.45	373.575	620.948	935.699	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.1819	1.49969	0.373062	0.254086	1.505	0.934	0.607	0.37	0.252	1.78004	0.823135	0.710678	1.27033	2.95925
12.86	151.885	243.45	373.575	620.948	935.699	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.1819	1.49969	0.373062	0.254086	1.505	0.934	0.607	0.37	0.252	1.78004	0.823135	0.710678	1.27033	2.95925
12.862	151.885	243.45	373.575	620.948	935.699	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.1819	1.49969	0.373062	0.254086	1.505	0.934	0.607	0.37	0.252	1.78004	0.823135	0.710678	1.27033	2.95925
12.864	151.885	243.45	373.575	620.948	935.699	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.1819	1.49969	0.373062	0.254086	1.505	0.934	0.607	0.37	0.252	1.78004	0.823135	0.710678	1.27033	2.95925
12.866	151.885	243.45	373.575	620.948	935.699	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.1819	1.49969	0.373062	0.254086	1.505	0.934	0.607	0.37	0.252	1.78004	0.823135	0.710678	1.27033	2.95925
12.868	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.823013	0.710052	1.2709	2.96019
12.87	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.823013	0.710052	1.2709	2.96019
12.872	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.823013	0.710052	1.2709	2.96019
12.874	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.823013	0.710052	1.2709	2.96019
12.876	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27094	2.95962
12.878	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27094	2.95962
12.88	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27094	2.95962
12.882	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27094	2.95962
12.884	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253979	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27094	2.95962
12.886	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253768	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27016	2.9593
12.888	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253768	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27016	2.9593
12.89	151.571	243	372.885	619.801	935.299	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253768	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27016	2.9593
12.892	151.916	243.671	373.914	621.512	934.899	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253768	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27016	2.9593
12.894	151.916	243.671	373.914	621.512	934.899	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17945	1.49969	0.373062	0.253768	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.710007	1.27016	2.9593
12.896	151.916	243.671	373.914	621.512	934.899	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17701	1.49969	0.373062	0.253568	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.709137	1.26785	2.95858
12.898	151.916	243.671	373.914	621.512	934.899	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17701	1.49969	0.373062	0.253568	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.709137	1.26785	2.95858
12.9	151.916	243.671	373.914	621.512	934.899	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17701	1.49969	0.373062	0.253568	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.709137	1.26785	2.95858
12.902	151.916	243.671	373.914	621.512	934.899	17.832	11.762	7.928	4.94	10.8996	18.1025	12.0843	8.15983	5.14461	1.46775	2.17701	1.49969	0.373062	0.253568	1.505	0.934	0.607	0.37	0.252	1.77999	0.822998	0.709137	1.26785	2.95858
12.904	151.735	243.462	373.593	620.979	934.499	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.17945	1.50213	0.373062	0.25341	1.505	0.934	0.607	0.37	0.252	1.77999	0.822205	0.709045	1.26706	2.95766
12.906	151.735	243.462	373.593	620.979	934.499	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.17945	1.50213	0.373062	0.25341	1.505	0.934	0.607	0.37	0.252	1.77999	0.822205	0.709045	1.26706	2.95766
12.908	151.735	243.462	373.593	620.979	934.499	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.17945	1.50213	0.373062	0.25341	1.505	0.934	0.607	0.37	0.252	1.77999	0.822205	0.709045	1.26706	2.95766
12.91	151.735	243.462	373.593	620.979	934.499	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.17945	1.50213	0.373062	0.25341	1.505	0.934	0.607	0.37	0.252	1.77999	0.822205	0.709045	1.26706	2.95766
12.912	151.735	243.462	373.593	620.979	934.499	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.17945	1.50213	0.373062	0.25341	1.505	0.934	0.607	0.37	0.252	1.77999	0.822205	0.709045	1.26706	2.95766
12.914	151.735	243.462	373.593	620.979	934.499	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.1819	1.50213	0.373062	0.253305	1.505	0.934	0.607	0.37	0.252	1.77999	0.822006	0.709656	1.2654	2.95519
12.916	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.1819	1.50213	0.373062	0.253305	1.505	0.934	0.607	0.37	0.252	1.77999	0.822006	0.709656	1.2654	2.95519
12.918	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.1819	1.50213	0.373062	0.253305	1.505	0.934	0.607	0.37	0.252	1.77999	0.822006	0.709656	1.2654	2.95519
12.92	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.1819	1.50213	0.373062	0.253305	1.505	0.934	0.607	0.37	0.252	1.77999	0.822006	0.709656	1.2654	2.95519
12.922	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18434	1.50213	0.373062	0.253203	1.505	0.934	0.607	0.37	0.252	1.77999	0.821991	0.710617	1.26501	2.95287
12.924	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18434	1.50213	0.373062	0.253203	1.505	0.934	0.607	0.37	0.252	1.77999	0.821991	0.710617	1.26501	2.95287
12.926	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18434	1.50213	0.373062	0.253203	1.505	0.934	0.607	0.37	0.252	1.77999	0.821991	0.710617	1.26501	2.95287
12.928	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18434	1.50213	0.373062	0.253203	1.505	0.934	0.607	0.37	0.252	1.77999	0.821991	0.710617	1.26501	2.95287
12.93	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18434	1.50213	0.373062	0.253203	1.505	0.934	0.607	0.37	0.252	1.77999	0.821991	0.710617	1.26501	2.95287
12.932	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18679	1.50213	0.373062	0.253142	1.505	0.934	0.607	0.37	0.252	1.77999	0.822861	0.711761	1.26519	2.95231
12.934	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18679	1.50213	0.373062	0.253142	1.505	0.934	0.607	0.37	0.252	1.77999	0.822861	0.711761	1.26519	2.95231
12.936	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18679	1.50213	0.373062	0.253142	1.505	0.934	0.607	0.37	0.252	1.77999	0.822861	0.711761	1.26519	2.95231
12.938	151.428	243.006	372.893	619.816	934.099	17.832	11.762	7.928	4.94	10.9033	18.1168	12.0748	8.12936	5.11931	1.451	2.18679	1.50213	0.373062	0.253142	1.505	0.934	0.607	0.37	0.252	1.77999	0.822861	0.711761	1.26519	2.95231
12.94	150.928	242.223	371.691	617.818	933.699	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18679	1.50458	0.373062	0.25316	1.505	0.934	0.607	0.37	0.252	1.77999	0.822968	0.712616	1.26498	2.95227
12.942	150.928	242.223	371.691	617.818	933.699	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18679	1.50458	0.373062	0.25316	1.505	0.934	0.607	0.37	0.252	1.77999	0.822968	0.712616	1.26498	2.95227
12.944	150.928	242.223	371.691	617.818	933.699	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18679	1.50458	0.373062	0.25316	1.505	0.934	0.607	0.37	0.252	1.77999	0.822968	0.712616	1.26498	2.95227
12.946	150.928	242.223	371.691	617.818	933.699	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18679	1.50458	0.373062	0.25316	1.505	0.934	0.607	0.37	0.252	1.77999	0.822968	0.712616	1.26498	2.95227
12.948	150.928	242.223	371.691	617.818	933.699	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18679	1.50458	0.373062	0.25316	1.505	0.934	0.607	0.37	0.252	1.77999	0.822968	0.712616	1.26498	2.95227
12.95	150.928	242.223	371.691	617.818	933.699	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18434	1.50458	0.373062	0.253199	1.505	0.934	0.607	0.37	0.252	1.77999	0.823395	0.713593	1.26495	2.9528
12.952	150.638	241.768	370.993	616.657	933.299	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18434	1.50458	0.373062	0.253199	1.505	0.934	0.607	0.37	0.252	1.77999	0.823395	0.713593	1.26495	2.9528
12.954	150.638	241.768	370.993	616.657	933.299	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18434	1.50458	0.373062	0.253199	1.505	0.934	0.607	0.37	0.252	1.77999	0.823395	0.713593	1.26495	2.9528
12.956	150.638	241.768	370.993	616.657	933.299	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18434	1.50458	0.373062	0.253199	1.505	0.934	0.607	0.37	0.252	1.77999	0.823395	0.713593	1.26495	2.9528
12.958	150.638	241.768	370.993	616.657	933.299	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18434	1.50458	0.373062	0.253199	1.505	0.934	0.607	0.37	0.252	1.77999	0.823395	0.713593	1.26495	2.9528
12.96	150.638	241.768	370.993	616.657	933.299	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18434	1.50458	0.370612	0.253221	1.505	0.934	0.607	0.37	0.252	1.77999	0.8237	0.715256	1.26402	2.95235
12.962	150.638	241.768	370.993	616.657	933.299	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18434	1.50458	0.370612	0.253221	1.505	0.934	0.607	0.37	0.252	1.77999	0.8237	0.715256	1.26402	2.95235
12.964	150.788	242.026	371.389	617.315	932.899	17.832	11.762	7.928	4.94	10.9423	18.1851	12.0686	8.12474	5.10658	1.44726	2.18434	1.50458	0.370612	0.253221	1.505	0.934	0.607	0.37	0.252	1.77999	0.8237	0.715256	1.26402	2.95235
